,fromlong,fromlat,tolong,tolat
32798,40.64469,-73.78196,40.64479,-73.78208
32799,40.77405,-73.87304,40.77408,-73.87304
32800,40.76036,-74.00289,40.7605,-74.00287
32801,40.75006,-73.99127,40.75019,-73.99147
32802,40.75006,-73.9913,40.75035,-73.99131
32803,40.77415,-73.87305,40.77416,-73.87297
32804,40.74988,-73.99169,40.75001,-73.99134
32805,40.77909,-73.96237,40.77909,-73.96227
32806,40.75234,-73.97817,40.75239,-73.97817
32807,40.64459,-73.78221,40.64466,-73.78179
32808,40.64472,-73.78195,40.6448,-73.78186
32809,40.73989,-74.00231,40.73992,-74.00234
32810,40.75112,-73.99424,40.75113,-73.99414
32811,40.73646,-73.98902,40.73662,-73.98889
32812,40.77397,-73.87306,40.77413,-73.87301
32813,40.77364,-73.87071,40.77373,-73.87082
32814,40.77407,-73.87326,40.7742,-73.87291
32815,40.6486,-73.78343,40.64865,-73.78343
32816,40.73667,-73.98889,40.73672,-73.98886
32817,40.74988,-73.9915,40.75009,-73.99134
32818,40.64468,-73.78186,40.64474,-73.78179
32819,40.77412,-73.87287,40.77421,-73.87297
32820,40.73302,-74.00003,40.7331,-73.99987
32821,40.77902,-73.96228,40.77907,-73.96228
32822,40.75105,-73.99411,40.75106,-73.99423
32823,40.74996,-73.99144,40.75006,-73.9915
32824,40.75611,-73.99047,40.75624,-73.99047
32825,40.75099,-73.99426,40.75106,-73.99416
32826,40.74039,-74.00788,40.74044,-74.00788
32827,40.75113,-73.99408,40.75116,-73.99407
32828,40.76052,-74.00281,40.7606,-74.00274
32829,40.75111,-73.99416,40.75112,-73.99408
32830,40.75231,-73.97821,40.75242,-73.97817
32831,40.75111,-73.99398,40.7513,-73.9941
32832,40.75109,-73.99419,40.7512,-73.99416
32833,40.75011,-73.99137,40.75022,-73.99134
32834,40.75122,-73.99411,40.75125,-73.99407
32835,40.74985,-73.99172,40.75017,-73.99154
32836,40.64468,-73.78202,40.64479,-73.78208
32837,40.74988,-73.99137,40.75009,-73.99172
32838,40.77402,-73.87306,40.7741,-73.87294
32839,40.75104,-73.9942,40.75104,-73.99408
32840,40.77917,-73.96224,40.7792,-73.96219
32841,40.77368,-73.87079,40.77377,-73.87091
32842,40.75111,-73.9942,40.75119,-73.99411
32843,40.7737,-73.87079,40.77373,-73.87097
32844,40.77416,-73.87293,40.77421,-73.87313
32845,40.7605,-74.00286,40.76052,-74.00276
32846,40.77398,-73.87301,40.77415,-73.87311
32847,40.74988,-73.99146,40.7499,-73.9915
32848,40.64461,-73.78206,40.64471,-73.78176
32849,40.75025,-73.99156,40.75032,-73.99143
32850,40.64461,-73.78206,40.64471,-73.78192
32851,40.77405,-73.8729,40.7741,-73.87322
32852,40.77394,-73.87291,40.77411,-73.873
32853,40.64464,-73.78205,40.64479,-73.78176
32854,40.64469,-73.78177,40.64477,-73.78179
32855,40.77402,-73.8729,40.77412,-73.87306
32856,40.7511,-73.99404,40.75132,-73.99404
32857,40.73952,-74.0026,40.73958,-74.00257
32858,40.76036,-74.00289,40.76047,-74.00292
32859,40.75006,-73.99134,40.75019,-73.99131
32860,40.64471,-73.78192,40.64474,-73.78179
32861,40.7504,-73.99472,40.75043,-73.99475
32862,40.76988,-73.86324,40.76995,-73.86334
32863,40.75014,-73.99159,40.75025,-73.99156
32864,40.75223,-73.9783,40.75239,-73.97815
32865,40.75099,-73.99423,40.75117,-73.99398
32866,40.74988,-73.99156,40.74995,-73.99149
32867,40.76055,-74.00279,40.76061,-74.00276
32868,40.7499,-73.99144,40.74996,-73.99153
32869,40.64477,-73.78191,40.64482,-73.78189
32870,40.74979,-73.99156,40.74993,-73.99157
32871,40.75119,-73.99401,40.75122,-73.99404
32872,40.75121,-73.99411,40.75132,-73.99404
32873,40.75104,-73.99416,40.75117,-73.99398
32874,40.77412,-73.87305,40.77416,-73.87284
32875,40.64479,-73.78208,40.64479,-73.78182
32876,40.75233,-73.97814,40.75233,-73.97805
32877,40.77402,-73.87319,40.77407,-73.873
32878,40.77404,-73.87297,40.77413,-73.87303
32879,40.77402,-73.87297,40.7742,-73.87286
32880,40.75006,-73.99134,40.75025,-73.99147
32881,40.7498,-73.99163,40.75014,-73.99137
32882,40.77404,-73.87308,40.77405,-73.8732
32883,40.7741,-73.87315,40.77413,-73.87301
32884,40.77404,-73.87298,40.77415,-73.87293
32885,40.77402,-73.87303,40.77407,-73.87304
32886,40.77909,-73.96237,40.77922,-73.96218
32887,40.74998,-73.99156,40.75019,-73.99169
32888,40.72695,-73.9915,40.72721,-73.9914
32889,40.77394,-73.87291,40.77415,-73.8731
32890,40.75122,-73.99417,40.75137,-73.99407
32891,40.75236,-73.97801,40.75244,-73.97792
32892,40.74079,-74.00762,40.74089,-74.00753
32893,40.7503,-73.99147,40.75032,-73.99143
32894,40.75223,-73.9783,40.75228,-73.97795
32895,40.76045,-74.00289,40.7605,-74.00289
32896,40.77407,-73.87294,40.7742,-73.87297
32897,40.75033,-73.99468,40.75041,-73.99463
32898,40.74042,-74.00789,40.74079,-74.00765
32899,40.74983,-73.99147,40.75006,-73.99147
32900,40.74993,-73.99137,40.75017,-73.9915
32901,40.75112,-73.99416,40.7512,-73.99411
32902,40.7509,-73.99423,40.75122,-73.99407
32903,40.75104,-73.9942,40.75106,-73.99416
32904,40.74996,-73.99149,40.75001,-73.99134
32905,40.75113,-73.99412,40.7512,-73.99411
32906,40.76034,-74.0029,40.76055,-74.00279
32907,40.7498,-73.99163,40.75004,-73.9914
32908,40.74991,-73.99143,40.75003,-73.9916
32909,40.74084,-74.00762,40.74092,-74.00753
32910,40.77391,-73.87294,40.77418,-73.87306
32911,40.77405,-73.8732,40.77407,-73.87303
32912,40.75027,-73.99452,40.7504,-73.99469
32913,40.75119,-73.99401,40.75131,-73.99405
32914,40.74972,-73.99121,40.7499,-73.99163
32915,40.75098,-73.9942,40.75102,-73.99418
32916,40.75001,-73.99134,40.75006,-73.99134
32917,40.75093,-73.99411,40.75117,-73.99406
32918,40.75006,-73.9917,40.75027,-73.99134
32919,40.74091,-74.00753,40.74092,-74.00765
32920,40.74985,-73.99163,40.75003,-73.99156
32921,40.76039,-74.00289,40.76049,-74.00285
32922,40.75106,-73.99418,40.75114,-73.99415
32923,40.64464,-73.78231,40.64471,-73.78205
32924,40.77407,-73.87304,40.77418,-73.8729
32925,40.74983,-73.99147,40.74988,-73.99163
32926,40.75124,-73.99404,40.7513,-73.9941
32927,40.75106,-73.99419,40.75111,-73.99417
32928,40.76039,-74.00289,40.76051,-74.00282
32929,40.75112,-73.99414,40.75133,-73.99403
32930,40.75242,-73.97817,40.75244,-73.97814
32931,40.75009,-73.99127,40.75019,-73.99136
32932,40.74995,-73.99169,40.74998,-73.9915
32933,40.74988,-73.9915,40.75006,-73.9914
32934,40.75117,-73.99418,40.75122,-73.99403
32935,40.75099,-73.99414,40.75122,-73.99416
32936,40.75003,-73.99137,40.75009,-73.99141
32937,40.77901,-73.96228,40.77909,-73.96237
32938,40.75085,-73.9943,40.75099,-73.99417
32939,40.75111,-73.99417,40.7513,-73.99405
32940,40.75104,-73.99408,40.75128,-73.99414
32941,40.75126,-73.99411,40.75146,-73.99404
32942,40.74985,-73.9914,40.75001,-73.99172
32943,40.76055,-74.00279,40.76058,-74.00279
32944,40.77407,-73.87303,40.77413,-73.87301
32945,40.74562,-73.97827,40.74565,-73.97821
32946,40.75117,-73.9942,40.75124,-73.99404
32947,40.77362,-73.87064,40.77365,-73.87077
32948,40.75102,-73.99418,40.75109,-73.99414
32949,40.77397,-73.87303,40.77421,-73.87284
32950,40.77416,-73.87313,40.7742,-73.87296
32951,40.74987,-73.9915,40.75001,-73.99131
32952,40.76044,-74.0029,40.76047,-74.00292
32953,40.74977,-73.99138,40.74977,-73.99127
32954,40.74982,-73.9915,40.75006,-73.99147
32955,40.76964,-73.86357,40.76998,-73.86332
32956,40.75006,-73.9915,40.7502,-73.99137
32957,40.7741,-73.8729,40.77412,-73.87287
32958,40.77402,-73.87303,40.77416,-73.87322
32959,40.7498,-73.99163,40.75011,-73.99143
32960,40.77372,-73.87087,40.77383,-73.87107
32961,40.75001,-73.99172,40.75014,-73.99137
32962,40.75011,-73.99146,40.75043,-73.99111
32963,40.76048,-74.00289,40.7605,-74.00281
32964,40.76042,-74.00289,40.76044,-74.0029
32965,40.75119,-73.99404,40.75133,-73.99407
32966,40.75106,-73.99423,40.75122,-73.99408
32967,40.75109,-73.99416,40.75127,-73.99405
32968,40.64464,-73.78195,40.64477,-73.78191
32969,40.77405,-73.87297,40.77412,-73.87287
32970,40.64464,-73.78195,40.64479,-73.78208
32971,40.74995,-73.99149,40.75003,-73.9916
32972,40.77367,-73.87097,40.77373,-73.87087
32973,40.75106,-73.99419,40.75111,-73.99418
32974,40.74995,-73.99156,40.74996,-73.99149
32975,40.76969,-73.86351,40.76992,-73.86354
32976,40.75113,-73.99414,40.75122,-73.99405
32977,40.77416,-73.873,40.7742,-73.87284
32978,40.77402,-73.87303,40.77402,-73.87295
32979,40.74985,-73.9914,40.75008,-73.9916
32980,40.73163,-74.00109,40.73183,-74.0009
32981,40.7498,-73.99131,40.74998,-73.99163
32982,40.75101,-73.9942,40.75125,-73.99402
32983,40.7737,-73.87088,40.77373,-73.87071
32984,40.74985,-73.9914,40.74993,-73.99154
32985,40.7499,-73.99153,40.75004,-73.99153
32986,40.77412,-73.87301,40.77415,-73.87303
32987,40.75106,-73.99417,40.75117,-73.99405
32988,40.75004,-73.99127,40.75033,-73.99147
32989,40.77365,-73.87068,40.77367,-73.87097
32990,40.77371,-73.87088,40.77386,-73.87093
32991,40.77412,-73.87313,40.77415,-73.87311
32992,40.75106,-73.99419,40.75131,-73.99398
32993,40.77407,-73.87301,40.77411,-73.873
32994,40.74995,-73.99131,40.75001,-73.99166
32995,40.75104,-73.99426,40.75111,-73.99416
32996,40.75109,-73.99414,40.7512,-73.99399
32997,40.77399,-73.87329,40.7741,-73.8729
32998,40.75093,-73.99411,40.7512,-73.99418
32999,40.76436,-73.99581,40.76438,-73.99578
33000,40.64463,-73.78195,40.64479,-73.78208
33001,40.77376,-73.87089,40.77381,-73.8709
33002,40.77305,-73.88533,40.7731,-73.88533
33003,40.75114,-73.99417,40.75122,-73.99409
33004,40.77404,-73.873,40.77407,-73.87306
33005,40.77407,-73.87304,40.77413,-73.87316
33006,40.7512,-73.99403,40.75125,-73.99402
33007,40.75239,-73.9783,40.75246,-73.97821
33008,40.75122,-73.99416,40.7513,-73.99404
33009,40.75091,-73.99433,40.75102,-73.99418
33010,40.77366,-73.87081,40.77373,-73.87087
33011,40.64865,-73.78343,40.64868,-73.78359
33012,40.75093,-73.99411,40.75109,-73.99404
33013,40.76976,-73.8636,40.76995,-73.86338
33014,40.75107,-73.99417,40.75116,-73.99409
33015,40.74998,-73.99163,40.75014,-73.99131
33016,40.75102,-73.99423,40.75115,-73.99407
33017,40.74972,-73.99153,40.75003,-73.99137
33018,40.7741,-73.87315,40.77415,-73.87312
33019,40.77407,-73.87313,40.77408,-73.87302
33020,40.74996,-73.99154,40.75001,-73.99172
33021,40.75006,-73.99166,40.75009,-73.99127
33022,40.74996,-73.99154,40.75019,-73.99154
33023,40.76882,-73.86271,40.76887,-73.86267
33024,40.75114,-73.99414,40.75125,-73.994
33025,40.74995,-73.9915,40.75003,-73.99159
33026,40.74206,-74.00395,40.74235,-74.00431
33027,40.75113,-73.99417,40.7512,-73.99406
33028,40.75059,-73.99446,40.75099,-73.99423
33029,40.76877,-73.8627,40.76903,-73.86276
33030,40.64468,-73.78186,40.64479,-73.78173
33031,40.77398,-73.87301,40.77399,-73.87329
33032,40.76047,-74.00287,40.76049,-74.00285
33033,40.77402,-73.87287,40.77406,-73.87303
33034,40.77415,-73.8731,40.77421,-73.87296
33035,40.75099,-73.99423,40.75115,-73.99417
33036,40.77402,-73.87302,40.77409,-73.87303
33037,40.74979,-73.99156,40.74993,-73.99154
33038,40.75106,-73.99411,40.75109,-73.99416
33039,40.64458,-73.78221,40.64477,-73.78191
33040,40.76985,-73.86376,40.76996,-73.86344
33041,40.77409,-73.87316,40.7741,-73.87306
33042,40.77397,-73.87306,40.77417,-73.8731
33043,40.76042,-74.00286,40.76047,-74.00284
33044,40.75114,-73.99404,40.75128,-73.994
33045,40.75217,-73.97837,40.75247,-73.97821
33046,40.75091,-73.99433,40.75109,-73.99404
33047,40.74998,-73.99141,40.75009,-73.99166
33048,40.77397,-73.87284,40.77405,-73.87303
33049,40.74977,-73.99138,40.74979,-73.9915
33050,40.75122,-73.99417,40.75128,-73.99404
33051,40.75109,-73.99416,40.75117,-73.99405
33052,40.7312,-73.98258,40.73131,-73.98236
33053,40.75102,-73.99417,40.75106,-73.9942
33054,40.74985,-73.99172,40.74998,-73.99153
33055,40.77404,-73.87298,40.77415,-73.8729
33056,40.76877,-73.8627,40.76895,-73.86277
33057,40.77378,-73.87097,40.77379,-73.87084
33058,40.75112,-73.99418,40.75125,-73.99412
33059,40.74996,-73.99149,40.74996,-73.99144
33060,40.75106,-73.9942,40.75117,-73.99405
33061,40.74982,-73.9916,40.74996,-73.99156
33062,40.76976,-73.86341,40.76998,-73.86338
33063,40.64476,-73.78179,40.64479,-73.78192
33064,40.74058,-74.00775,40.74082,-74.0076
33065,40.74988,-73.99163,40.75019,-73.9913
33066,40.75106,-73.99418,40.75117,-73.99405
33067,40.74977,-73.9915,40.74996,-73.99138
33068,40.74975,-73.99127,40.75017,-73.99143
33069,40.75115,-73.99414,40.75125,-73.99407
33070,40.75104,-73.99416,40.75117,-73.99416
33071,40.76435,-73.99578,40.76438,-73.99578
33072,40.75008,-73.99154,40.75012,-73.99157
33073,40.75126,-73.99411,40.75133,-73.99398
33074,40.77367,-73.87097,40.77376,-73.87089
33075,40.73999,-74.00598,40.74005,-74.00596
33076,40.75035,-73.99468,40.75056,-73.99449
33077,40.77367,-73.87097,40.77384,-73.87107
33078,40.77402,-73.87294,40.7742,-73.87286
33079,40.75106,-73.99421,40.7512,-73.99405
33080,40.74079,-74.00762,40.74092,-74.00762
33081,40.75104,-73.99404,40.7512,-73.99417
33082,40.74977,-73.99138,40.74988,-73.9915
33083,40.75114,-73.9941,40.7513,-73.99403
33084,40.75011,-73.99153,40.75019,-73.9914
33085,40.75098,-73.9942,40.75117,-73.99407
33086,40.75239,-73.9783,40.75247,-73.97821
33087,40.74993,-73.99143,40.74998,-73.99163
33088,40.7498,-73.99163,40.75001,-73.99166
33089,40.75106,-73.9942,40.75122,-73.99416
33090,40.64471,-73.78192,40.64471,-73.78186
33091,40.75116,-73.99409,40.75131,-73.99405
33092,40.75004,-73.99144,40.75019,-73.99136
33093,40.77901,-73.96234,40.77917,-73.96224
33094,40.77413,-73.87313,40.77413,-73.87306
33095,40.75117,-73.99398,40.7512,-73.99417
33096,40.77413,-73.87313,40.77418,-73.87294
33097,40.74972,-73.99134,40.74996,-73.99147
33098,40.77407,-73.873,40.77418,-73.87297
33099,40.64474,-73.78202,40.64476,-73.78179
33100,40.75109,-73.99411,40.75133,-73.99398
33101,40.77413,-73.87316,40.77415,-73.87305
33102,40.74987,-73.9915,40.75003,-73.99137
33103,40.75102,-73.9942,40.75125,-73.994
33104,40.75233,-73.97811,40.75236,-73.97801
33105,40.75111,-73.99411,40.75112,-73.99414
33106,40.77364,-73.87071,40.77377,-73.8709
33107,40.74987,-73.9915,40.75001,-73.99134
33108,40.75112,-73.99418,40.75123,-73.99413
33109,40.75595,-73.99066,40.75608,-73.99034
33110,40.75003,-73.9915,40.75028,-73.99128
33111,40.76042,-74.00286,40.7606,-74.00276
33112,40.75608,-73.99059,40.75637,-73.99037
33113,40.77407,-73.87303,40.77416,-73.87313
33114,40.77394,-73.87319,40.77421,-73.87313
33115,40.74998,-73.9914,40.75016,-73.99131
33116,40.64459,-73.78211,40.64471,-73.78191
33117,40.64466,-73.78209,40.64471,-73.78182
33118,40.77365,-73.87075,40.77381,-73.87081
33119,40.7741,-73.87315,40.77416,-73.87297
33120,40.64466,-73.78186,40.64471,-73.78205
33121,40.74988,-73.99169,40.75004,-73.99153
33122,40.7741,-73.87322,40.77415,-73.87303
33123,40.77407,-73.87304,40.77423,-73.87294
33124,40.74988,-73.99169,40.75004,-73.99138
33125,40.75223,-73.97811,40.75239,-73.97798
33126,40.75109,-73.99411,40.75117,-73.9942
33127,40.75128,-73.99414,40.75146,-73.99404
33128,40.72605,-73.99182,40.72608,-73.99182
33129,40.7737,-73.87088,40.77383,-73.87091
33130,40.73067,-74.0017,40.7307,-74.00154
33131,40.75106,-73.99423,40.75107,-73.99415
33132,40.75112,-73.99414,40.75114,-73.99407
33133,40.77405,-73.8729,40.77415,-73.87312
33134,40.74987,-73.9915,40.74996,-73.99144
33135,40.77394,-73.87291,40.77412,-73.87303
33136,40.77907,-73.96224,40.77914,-73.96218
33137,40.75593,-73.9906,40.75611,-73.9905
33138,40.75009,-73.99153,40.75035,-73.99131
33139,40.75109,-73.99411,40.75123,-73.99413
33140,40.77419,-73.873,40.77421,-73.87313
33141,40.7741,-73.87319,40.77421,-73.87297
33142,40.75099,-73.99411,40.75122,-73.9941
33143,40.75112,-73.99418,40.75112,-73.9941
33144,40.75244,-73.97817,40.75244,-73.97792
33145,40.77405,-73.87288,40.77407,-73.87301
33146,40.75,-73.99153,40.75011,-73.99137
33147,40.75109,-73.99414,40.75111,-73.99417
33148,40.77398,-73.87301,40.77421,-73.87306
33149,40.74998,-73.99138,40.75012,-73.99157
33150,40.74993,-73.99157,40.75001,-73.99166
33151,40.75006,-73.99141,40.7503,-73.99147
33152,40.75101,-73.99414,40.75136,-73.99403
33153,40.77413,-73.87316,40.77423,-73.87306
33154,40.77402,-73.87294,40.77417,-73.8729
33155,40.75106,-73.99411,40.75125,-73.99402
33156,40.64468,-73.78179,40.64471,-73.7818
33157,40.76048,-74.00283,40.7605,-74.00286
33158,40.75106,-73.99418,40.75131,-73.99398
33159,40.77902,-73.96231,40.77912,-73.96224
33160,40.75112,-73.99424,40.75127,-73.99405
33161,40.77412,-73.87287,40.77423,-73.87281
33162,40.75106,-73.99421,40.75109,-73.9942
33163,40.77375,-73.87084,40.77376,-73.87094
33164,40.75111,-73.99416,40.75121,-73.99411
33165,40.77381,-73.87097,40.77384,-73.871
33166,40.774,-73.87312,40.77408,-73.87304
33167,40.75106,-73.99405,40.7512,-73.99405
33168,40.74988,-73.99169,40.75019,-73.99169
33169,40.64469,-73.78186,40.64469,-73.78177
33170,40.76039,-74.00289,40.76057,-74.0028
33171,40.77907,-73.96227,40.77919,-73.96228
33172,40.74993,-73.99149,40.74998,-73.99153
33173,40.77416,-73.87304,40.77423,-73.87294
33174,40.774,-73.87303,40.7741,-73.87302
33175,40.77417,-73.8729,40.7742,-73.87297
33176,40.77416,-73.87313,40.7742,-73.87297
33177,40.77408,-73.87304,40.77421,-73.87306
33178,40.77404,-73.87308,40.77423,-73.87297
33179,40.77402,-73.87295,40.77415,-73.87312
33180,40.74982,-73.99143,40.74985,-73.99143
33181,40.7742,-73.873,40.77423,-73.87281
33182,40.77405,-73.8729,40.77412,-73.87319
33183,40.75006,-73.99147,40.75027,-73.99128
33184,40.77907,-73.96227,40.77912,-73.96228
33185,40.75046,-73.99465,40.75048,-73.99462
33186,40.7741,-73.87291,40.77419,-73.873
33187,40.77373,-73.87071,40.77377,-73.8709
33188,40.75004,-73.9914,40.75014,-73.99146
33189,40.7409,-74.00758,40.74092,-74.00762
33190,40.74998,-73.99163,40.75019,-73.9914
33191,40.75093,-73.99411,40.75102,-73.9942
33192,40.7512,-73.99405,40.75126,-73.99411
33193,40.74988,-73.99156,40.74988,-73.99146
33194,40.75228,-73.97811,40.75236,-73.97821
33195,40.75101,-73.99414,40.75109,-73.9942
33196,40.75109,-73.99423,40.75111,-73.99411
33197,40.77408,-73.87303,40.77418,-73.87297
33198,40.73646,-73.98899,40.73677,-73.98883
33199,40.74977,-73.99138,40.75001,-73.99142
33200,40.75109,-73.99417,40.75119,-73.99416
33201,40.75107,-73.99415,40.75122,-73.99403
33202,40.7741,-73.87302,40.77418,-73.87306
33203,40.75099,-73.99423,40.75109,-73.99414
33204,40.74998,-73.9914,40.75035,-73.99131
33205,40.75225,-73.97824,40.75241,-73.97814
33206,40.77362,-73.87081,40.77371,-73.87091
33207,40.77902,-73.96228,40.77904,-73.96224
33208,40.77367,-73.87079,40.77394,-73.87123
33209,40.75099,-73.99411,40.75122,-73.99409
33210,40.75622,-73.99066,40.75627,-73.99031
33211,40.77375,-73.8709,40.77384,-73.871
33212,40.77365,-73.87075,40.77373,-73.87087
33213,40.77405,-73.8732,40.77406,-73.87306
33214,40.75116,-73.99407,40.75122,-73.99408
33215,40.74985,-73.9914,40.75006,-73.99166
33216,40.77413,-73.87313,40.7742,-73.87284
33217,40.75099,-73.99411,40.75125,-73.99412
33218,40.74985,-73.99143,40.75006,-73.99128
33219,40.75112,-73.99418,40.75133,-73.99395
33220,40.75117,-73.99399,40.75123,-73.99407
33221,40.74995,-73.99169,40.75004,-73.99141
33222,40.75117,-73.99418,40.75117,-73.99411
33223,40.77415,-73.87303,40.77423,-73.87294
33224,40.76982,-73.86347,40.76987,-73.86347
33225,40.75006,-73.99166,40.75016,-73.99131
33226,40.75099,-73.99423,40.7512,-73.99408
33227,40.77416,-73.87322,40.77418,-73.8729
33228,40.75091,-73.99433,40.75117,-73.99405
33229,40.76877,-73.86283,40.7689,-73.86264
33230,40.76037,-74.00287,40.76055,-74.00279
33231,40.77368,-73.87091,40.77383,-73.87088
33232,40.64476,-73.78179,40.64481,-73.78179
33233,40.75099,-73.99417,40.75111,-73.99416
33234,40.76047,-74.00287,40.7605,-74.00284
33235,40.77407,-73.87301,40.77412,-73.87306
33236,40.75001,-73.99162,40.75025,-73.9914
33237,40.74,-74.00601,40.74005,-74.00598
33238,40.74224,-74.00428,40.74243,-74.00431
33239,40.75099,-73.99417,40.75133,-73.99407
33240,40.64466,-73.78186,40.64469,-73.78201
33241,40.75104,-73.99408,40.75119,-73.99416
33242,40.75104,-73.99403,40.75107,-73.99415
33243,40.75009,-73.99166,40.75009,-73.99153
33244,40.77416,-73.87293,40.77417,-73.87306
33245,40.75244,-73.97792,40.75252,-73.97805
33246,40.7511,-73.99404,40.75111,-73.99416
33247,40.75111,-73.99398,40.75123,-73.99413
33248,40.7741,-73.87291,40.77418,-73.87294
33249,40.75098,-73.9942,40.7512,-73.99418
33250,40.77405,-73.87284,40.77416,-73.87304
33251,40.77399,-73.87303,40.77415,-73.8729
33252,40.64468,-73.78189,40.64469,-73.78201
33253,40.75109,-73.99419,40.75111,-73.99412
33254,40.74206,-74.00395,40.74236,-74.00431
33255,40.77414,-73.87294,40.77415,-73.87305
33256,40.77367,-73.87097,40.77368,-73.87078
33257,40.75099,-73.99423,40.75111,-73.99411
33258,40.75116,-73.99411,40.75131,-73.99404
33259,40.77904,-73.96224,40.77912,-73.96227
33260,40.64471,-73.78205,40.64471,-73.7818
33261,40.77407,-73.87304,40.77423,-73.87297
33262,40.74974,-73.99134,40.74977,-73.99163
33263,40.75038,-73.99472,40.75046,-73.99459
33264,40.74974,-73.99134,40.74985,-73.99163
33265,40.77907,-73.96224,40.77915,-73.96231
33266,40.74998,-73.99141,40.75003,-73.9914
33267,40.77904,-73.96231,40.77907,-73.96227
33268,40.77402,-73.87294,40.7741,-73.87306
33269,40.75109,-73.99404,40.75112,-73.99424
33270,40.77405,-73.87297,40.77413,-73.87306
33271,40.75111,-73.9942,40.7512,-73.99411
33272,40.77412,-73.87294,40.77413,-73.87322
